시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
09,광명시,시도,,새빛공원로,03,,경기도 광명시 일직동 516-11,37.419446,126.894837,03,02,Y,258,01,04,03,녹색/녹색화살표+황색+적색,22+3+75,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,새빛공원로,03,,경기도 광명시 일직동 516-3,37.41984869,126.8900264,03,02,Y,259,01,04,01,녹색/황색/적색/녹색화살표/황색/적색,0,02,02,01,Y,00:00,23:59,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,광명역로,03,,경기도 광명시 일직동 539,37.41726832,126.8864691,03,02,Y,260,01,03,03,녹색+황색+적색,127+3+30,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,오리로,03,,경기도 광명시 일직동 372-15,37.41104361,126.8818163,03,02,Y,261,01,03,03,녹색+황색+적색,109+3+38,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,양지로,03,,경기도 광명시 일직동 532,37.42031807,126.8825954,03,02,Y,262,01,03,03,녹색+황색+적색,99+3+38,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,양지로,03,,경기도 광명시 일직동 532,37.42031807,126.8825954,03,02,Y,262-2,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,59+3+15+3+60,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,부광로,03,,경기도 광명시 옥길동 671-16,37.46473471,126.8324687,03,02,Y,263,01,04,05,녹색/녹색화살표+황색+녹색+황색+적색,23+3+20+3+71,02,02,01,Y,00:00,05:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,도덕로,03,,경기도 광명시 광명동 771,37.46933205,126.8539937,03,01,Y,264,01,03,03,녹색+황색+적색,50+3+27,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,소하일로,03,,경기도 광명시 소하동 1332,37.44751272,126.8882059,03,01,Y,265,01,03,03,녹색+황색+적색,59+3+28,02,02,01,Y,20:00,07:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,광명로,03,,경기도 광명시 광명동 441-2,37.46766518,126.8476684,03,02,Y,11,01,04,04,녹색/녹색화살표+녹색+황색+적색,16+29+3+92,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,광명로,03,,경기도 광명시 광명동 482-2,37.4647706,126.8466394,03,02,Y,12,01,04,05,녹색+황색+녹색화살표+황색+적색,84+3+35+3+15,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,광명로,03,,경기도 광명시 광명동 673-2,37.45577515,126.8450967,03,01,Y,14,01,03,03,녹색+황색+적색,109+3+28,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,광명로,03,,경기도 광명시 노온사동 57-2,37.45470534,126.8450771,03,02,Y,15,01,04,04,녹색/녹색화살표+녹색+황색+적색,25+35+3+77,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,시청로,03,,경기도 광명시 철산동 468-1,37.48260173,126.865804,03,01,Y,131,01,03,03,녹색+황색+적색,145+3+32,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,시청로,03,,경기도 광명시 철산동 468-1,37.48260173,126.865804,03,02,Y,132,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,102+3+22+3+30,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,시청로,03,,경기도 광명시 철산동 468-1,37.48260173,126.865804,03,02,Y,133,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,114+3+12+3+28,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,시청로,03,,경기도 광명시 철산동 468-1,37.48260173,126.865804,03,01,Y,133-1,01,03,05,녹색+황색+적색+녹색+황색,113+3+31+10+3,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,시청로,03,,경기도 광명시 철산동 468-1,37.48260173,126.865804,03,02,Y,134,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,103+3+24+3+27,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,시청로,03,,경기도 광명시 철산동 468-1,37.48260173,126.865804,03,02,Y,135,01,04,99,녹색+황색+적식+적색/녹색화살표+황색+적색,61+3+3+25+3+13,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,시청로,03,,경기도 광명시 철산동 468-1,37.48260173,126.865804,03,02,Y,135-1,01,04,05,녹색/녹색화살표+황색+녹색+황색+적색,12+3+61+3+26,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,도덕공원로,03,,경기도 광명시 철산동 472-191,37.47449983,126.8656141,03,02,Y,136,01,03,03,녹색+황색+적색,69+3+28,02,02,01,Y,23:00,05:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,도덕공원로,03,,경기도 광명시 철산동 472-295,37.47315476,126.8654287,03,02,Y,137,01,03,03,녹색+황색+적색,69+3+28,02,02,01,Y,23:00,05:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,도덕공원로,03,,경기도 광명시 철산동 523-3,37.47203271,126.8655843,03,02,Y,139,01,03,03,녹색+황색+적색,62+3+35,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,도덕공원로,03,,경기도 광명시 철산동 523-3,37.47203271,126.8655843,03,02,Y,140,01,04,05,녹색+황색+녹색/녹색화살표+황색+적색,40+3+10+3+64,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,가림로,03,,경기도 광명시 하안동 720,37.46358798,126.864643,03,01,Y,141,01,03,03,녹색+황색+적색,75+3+22,02,02,01,Y,23:00,05:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,가림로,03,,경기도 광명시 하안동 720,37.46358798,126.864643,03,02,Y,142,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,39+3+7+3+48,02,02,01,Y,23:00,05:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,가림로,03,,경기도 광명시 하안동 720,37.46358798,126.864643,03,02,Y,143,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,39+3+7+3+48,02,02,01,Y,23:00,05:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,가림로,03,,경기도 광명시 하안동 720-3,37.46479744,126.8632129,03,01,Y,144,01,03,01,녹색/황색/적색,0,02,02,01,Y,00:00,23:59,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,가림로,03,,경기도 광명시 하안동 700-6,37.46666201,126.8627883,03,02,Y,145,01,03,01,녹색/황색/적색,0,02,02,01,Y,00:00,23:59,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,가림로,03,,경기도 광명시 철산동 467-112,37.47295757,126.8630671,03,01,Y,146,01,03,01,녹색/황색/적색,0,02,02,01,Y,00:00,23:59,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,가림로,03,,경기도 광명시 철산동 489-69,37.47178854,126.8635534,03,02,Y,147,01,03,01,녹색/황색/적색,0,02,02,01,Y,00:00,23:59,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,가림일로,03,,경기도 광명시 하안동 864-6,37.46748016,126.8648291,03,02,Y,148,01,03,03,녹색+황색+적색,56+3+31,02,02,01,Y,20:00,07:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,광화로,03,,경기도 광명시 광명동 348-17,37.47318315,126.8494618,03,02,Y,149,01,03,03,녹색+황색+적색,49+3+48,02,02,01,Y,23:00,05:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,광화로,03,,경기도 광명시 광명동 352-23,37.47341699,126.8487335,03,01,Y,150,01,03,03,녹색+황색+적색,69+3+28,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,광화로,03,,경기도 광명시 광명동 244,37.47392695,126.8471079,03,01,Y,151,01,03,03,녹색+황색+적색,71+3+26,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,광화로,03,,경기도 광명시 광명동 244,37.47392695,126.8471079,03,01,Y,151-1,01,03,03,녹색+황색+적색,71+3+26,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,광화로,03,,경기도 광명시 광명동 244,37.47392695,126.8471079,03,01,Y,152,01,03,03,녹색+황색+적색,73+3+24,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,광화로,03,,경기도 광명시 광명동 233,37.4751709,126.8458992,03,02,Y,153,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,47+3+7+3+40,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,목감로,03,,경기도 광명시 광명동 233,37.4751709,126.8458992,03,02,Y,154,01,04,01,녹색/황색/적색/녹색화살표/황색/적색,0,02,02,01,Y,00:00,23:59,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,도덕로,03,,경기도 광명시 광명동 771,37.46933205,126.8539937,03,02,Y,155-1,01,03,03,녹색+황색+적색,143+3+34,02,02,01,Y,23:00,05:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,도덕로,03,,경기도 광명시 광명동 768,37.46803409,126.8520733,03,02,Y,156,01,04,05,녹색+황색+녹색/녹색화살표+황색+적색,69+3+12+3+93,02,02,01,Y,00:00,05:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,도덕로,03,,경기도 광명시 광명동 768-1,37.46680736,126.853412,03,02,Y,157,01,03,03,녹색+황색+적색,28+3+47,02,02,01,Y,09:30,12:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,도덕로,03,,경기도 광명시 광명동 766,37.46813008,126.8505797,03,01,Y,158,01,03,03,녹색+황색+적색,140+3+37,02,02,01,Y,00:00,05:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,두길로,03,,경기도 광명시 광명동 394-9,37.47051034,126.845814,03,02,Y,159,01,04,05,녹색+황색+녹색/녹색화살표+황색+적색,116+3+7+3+31,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,두길로,03,,경기도 광명시 광명동 394-9,37.47051034,126.845814,03,02,Y,160,01,04,05,녹색+황색+녹색화살표/녹색화살표+황색+적색,99+3+17+3+38,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,두길로,03,,경기도 광명시 옥길동 20-2,37.47016543,126.8440813,03,02,Y,161,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,39+3+17+3+98,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,광남로,03,,경기도 광명시 옥길동 252-28,37.4629206,126.8405702,03,02,Y,163,01,04,05,녹색+황색+녹색/녹색화살표+황색+적색,109+3+10+3+35,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,두길로,03,,경기도 광명시 옥길동 15-6,37.47147106,126.840314,03,02,Y,164,01,03,03,녹색+황색+적색,96+3+21,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,두길로,03,,경기도 광명시 옥길동 15-6,37.47147106,126.840314,03,02,Y,165,01,03,03,녹색+황색+적색,96+3+21,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,금오로,03,,경기도 광명시 옥길동 667-21,37.47170085,126.8368427,03,02,Y,166,01,03,03,녹색+황색+적색,84+3+33,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,두길로,03,,경기도 광명시 옥길동 15-6,37.47147106,126.840314,03,02,Y,167,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,73+3+10+3+31,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,금오로,03,,경기도 광명시 옥길동 45-2,37.47238942,126.8395149,03,02,Y,167-1,01,03,03,녹색+황색+적색,86+3+31,02,02,01,Y,23:00,05:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,금오로,03,,경기도 광명시 옥길동 45-2,37.47238942,126.8395149,03,02,Y,168,01,03,03,녹색+황색+적색,87+3+30,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,금오로,03,,경기도 광명시 옥길동 667-21,37.47170085,126.8368427,03,02,Y,169,01,03,03,녹색+황색+적색,86+3+31,02,02,01,Y,23:00,05:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,금오로,03,,경기도 광명시 옥길동 214,37.46701295,126.8369997,03,02,Y,170,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,71+3+23+3+20,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,금오로,03,,경기도 광명시 옥길동 392-5,37.46433929,126.8338316,03,02,Y,171,01,04,05,녹색+황색+녹색/녹색화살표+황색+적색,62+3+57+3+35,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,금오로,03,,경기도 광명시 옥길동 364-7,37.46161661,126.8320241,03,02,Y,172,01,03,03,녹색+황색+적색,86+3+31,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,금하로,03,,경기도 광명시 노온사동 158-29,37.45377223,126.8522025,03,02,Y,175,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,115+3+26+3+13,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,금하로,03,,경기도 광명시 노온사동 1-2,37.45330119,126.8559947,03,02,Y,176,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,95+3+12+3+47,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,금하로,03,,경기도 광명시 하안동 896,37.45320886,126.8605746,03,02,Y,177,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,77+3+17+3+60,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,범안로,03,,경기도 광명시 하안동 839-4,37.45198271,126.8648501,03,02,Y,178,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,42+3+26+3+106,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,금하로,03,,경기도 광명시 소하동 179-8,37.4487518,126.878779,03,01,Y,180,01,03,03,녹색+황색+적색,136+3+41,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,금하로,03,,경기도 광명시 소하동 201-3,37.44865543,126.8804482,03,01,Y,181,01,03,03,녹색+황색+적색,136+3+41,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,금하로,03,,경기도 광명시 소하동 1357-1,37.44893795,126.8840071,03,02,Y,182,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,73+3+32+3+69,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,금하로,03,,경기도 광명시 소하동 1356,37.45202815,126.888361,03,02,Y,184,01,04,05,녹색+황색+녹색/녹색화살표+황색+적색,37+3+10+3+87,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,금하로,03,경기도 광명시 금하로 531-1,경기도 광명시 소하동 31-25번지,37.45135229,126.8909909,03,02,Y,185,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,111+3+15+3+48,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,한내로,03,,경기도 광명시 소하동 1356,37.45202815,126.888361,03,02,Y,186,01,04,03,녹색/녹색화살표+황색+적색,54+3+123,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,하안로,03,,경기도 광명시 소하동 1356,37.45202815,126.888361,03,02,Y,187,01,04,05,녹색+황색+녹색/녹색화살표+황색+적색,124+3+17+3+33,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,하안로,03,,경기도 광명시 소하동 1356,37.45202815,126.888361,03,02,Y,188,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,103+3+19+3+52,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,하안로,03,,경기도 광명시 소하동 38-1,37.45243069,126.8883223,03,02,Y,189,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,122+3+29+3+20,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,하안로,03,,경기도 광명시 소하동 1356-1,37.44523465,126.8930865,03,02,Y,190,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,88+3+22+3+64,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,하안로,03,,경기도 광명시 소하동 1356-1,37.44523465,126.8930865,03,02,Y,191,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,88+3+22+3+64,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,하안로,03,,경기도 광명시 소하동 1356-1,37.44523465,126.8930865,03,02,Y,192,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,87+3+50+3+37,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,오리로,03,,경기도 광명시 일직동 241-17,37.41585188,126.878322,03,02,N,64,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,60+4+27+3+66,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,서독로,03,,경기도 광명시 가학동 270,37.41587772,126.858877,03,02,Y,65,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,69+4+22+3+62,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,서독로,03,,경기도 광명시 가학동 545-8,37.41651076,126.8509469,03,02,Y,66,01,04,05,녹색+황색+적색/녹색화살표+황색+적색,72+3+17+3+30,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
09,광명시,시도,,가학로,03,,경기도 광명시 가학동 1078번지14호,37.40227600,126.8712620,03,01,Y,67,01,03,03,녹색+황색+적색,57+3+18,02,02,01,N,00:00,00:00,N,N,N,,경기도 광명시 도시교통과,02-2680-2585,2022-12-08
